order_id,order_datetime,pickup_area,drop_area,distance_km,estimated_time_min,order_value,festival_flag,delivery_agent_id,traffic_level,weather_condition,delivery_time_min
ORD102384,2023-10-06 21:02:00,Borivali,Bandra,1.93,10,865.72,Yes,AG142,Medium,Clear,7.49
ORD102385,2023-10-12 07:41:00,Bandra,Borivali,3.12,10,559.02,No,AG109,,Rainy,12.16
ORD102386,2023-10-01 05:05:00,,Andheri,2.17,10,747.12,No,AG235,Medium,Clear,5.54
ORD102387,2023-10-09 12:22:00,Borivali,Colaba,3.2,12,820.71,No,AG27,Medium,Rainy,12.72
ORD102388,2023-10-22 12:25:00,Thane,Bandra,3.68,18,544.14,No,AG203,High,Clear,14.58
ORD102389,2023-10-19 06:33:00,Powai,Goregaon,3.6,15,203.88,No,AG193,Medium,Clear,8.62
ORD102390,2023-10-01 23:45:00,Colaba,Andheri,2.19,12,494.14,No,AG43,Low,Clear,5.93
ORD102391,2023-10-03 02:35:00,Powai,Kurla,1.25,15,858.23,Yes,AG278,Low,Clear,1.39
ORD102392,2023-10-10 23:53:00,Andheri,Colaba,,18,636.98,Yes,AG232,Medium,Clear,7.0
ORD102393,2023-10-18 18:22:00,Colaba,,1.14,20,752.01,No,AG180,High,Rainy,10.0
ORD102394,2023-10-12 08:14:00,Colaba,Goregaon,4.51,10,266.74,No,AG213,Medium,Rainy,15.7
ORD102395,2023-10-20 06:29:00,Kurla,Andheri,2.06,15,967.9,No,AG132,Low,Clear,6.78
ORD102396,2023-10-30 12:36:00,Kurla,Colaba,1.2,12,463.67,No,AG213,Medium,Rainy,9.46
ORD102397,2023-10-01 08:11:00,Colaba,Goregaon,0.61,15,688.27,No,AG240,Medium,Clear,5.25
ORD102398,2023-10-14 16:06:00,Goregaon,Borivali,3.41,20,116.99,No,AG68,Medium,Clear,8.89
ORD102399,2023-10-18 02:32:00,Thane,Bandra,3.37,10,214.59,No,AG199,Low,Clear,8.32
ORD102400,2023-10-10 10:07:00,Borivali,Andheri,2.03,15,803.83,No,AG120,Low,Rainy,8.3
ORD102401,2023-10-26 16:16:00,Borivali,Thane,0.82,20,971.17,Yes,AG207,Low,Clear,1.46
ORD102402,2023-10-29 17:52:00,,Borivali,2.34,12,,Yes,AG284,Low,Foggy,10.76
ORD102403,2023-10-26 18:16:00,Kurla,Thane,1.9,18,133.46,No,AG35,High,Clear,10.23
ORD102404,2023-10-23 14:24:00,Thane,Colaba,3.55,12,424.78,No,AG189,Low,Rainy,10.88
ORD102405,2023-10-19 15:49:00,Andheri,Thane,3.23,10,115.72,Yes,AG153,Medium,Rainy,13.28
ORD102406,2023-10-08 10:49:00,Goregaon,Goregaon,2.14,12,273.14,No,AG45,Medium,Rainy,10.43
ORD102407,2023-10-15 21:29:00,Bandra,Kurla,1.48,12,777.22,No,AG266,Medium,Clear,7.16
ORD102408,2023-10-29 18:55:00,Kurla,,4.95,12,943.38,No,AG191,High,Clear,17.79
ORD102409,2023-10-01 15:07:00,Kurla,Bandra,2.54,12,178.7,No,AG265,Medium,Clear,7.8
ORD102410,2023-10-09 02:24:00,Thane,Goregaon,3.6,10,602.11,No,AG293,High,Clear,12.91
ORD102411,2023-10-21 07:43:00,Kurla,Andheri,1.13,20,328.49,No,AG18,Low,Rainy,5.77
ORD102412,2023-10-23 07:51:00,Andheri,Andheri,2.69,15,225.15,Yes,AG31,Low,Clear,6.4
ORD102413,2023-10-11 13:22:00,Powai,Kurla,0.62,18,297.08,Yes,AG77,Low,Clear,3.59
ORD102414,2023-10-17 17:00:00,Powai,Powai,2.77,15,619.99,No,AG232,Low,Clear,5.48
ORD102415,2023-10-23 08:15:00,Thane,Borivali,4.84,15,158.62,No,AG244,Medium,Clear,11.31
ORD102416,2023-10-10 02:25:00,Goregaon,Borivali,2.23,18,490.8,No,AG86,High,Rainy,13.7
ORD102417,2023-10-22 23:52:00,Powai,Colaba,0.68,10,221.71,Yes,AG296,Low,Clear,2.32
ORD102418,2023-10-11 02:35:00,Powai,Kurla,0.64,18,345.41,No,AG57,High,Rainy,10.47
ORD102419,2023-10-30 05:30:00,Borivali,Kurla,2.25,10,271.68,Yes,AG6,Medium,Clear,5.54
ORD102420,2023-10-11 11:13:00,Andheri,Thane,1.22,15,894.68,No,AG265,Medium,Clear,6.98
ORD102421,2023-10-29 18:17:00,Bandra,Colaba,0.61,10,737.21,No,AG158,Low,Clear,2.43
ORD102422,2023-10-06 23:43:00,,Andheri,3.9,20,881.62,Yes,AG172,Low,Clear,11.25
ORD102423,2023-10-30 06:31:00,Powai,Goregaon,2.56,18,445.12,No,AG21,High,Clear,11.53
ORD102424,2023-10-24 06:15:00,Borivali,Bandra,1.8,20,382.07,Yes,AG233,Low,Rainy,7.2
ORD102425,2023-10-24 07:55:00,Colaba,Andheri,4.55,15,442.53,No,AG288,,Clear,12.35
ORD102426,2023-10-09 06:14:00,Kurla,Borivali,1.02,18,116.69,Yes,AG198,Medium,Clear,6.52
ORD102427,2023-10-07 07:53:00,Powai,Goregaon,4.8,15,752.23,No,AG11,High,Rainy,17.88
ORD102428,2023-10-20 11:09:00,Colaba,Goregaon,1.91,20,414.8,No,AG149,Medium,Clear,7.4
ORD102429,2023-10-25 03:07:00,Andheri,Kurla,4.5,15,381.99,No,AG121,Low,Rainy,13.44
ORD102430,2023-10-30 02:43:00,Powai,Powai,3.21,18,638.33,Yes,AG187,Medium,Clear,10.01
ORD102431,2023-10-31 21:31:00,Goregaon,Colaba,4.22,18,492.62,No,AG211,Low,Clear,8.53
ORD102432,2023-10-20 00:48:00,Powai,Thane,4.93,15,,No,AG220,Medium,Clear,13.5
ORD102433,2023-10-28 17:02:00,Thane,Kurla,1.8,18,420.63,No,AG18,Low,Clear,5.16
ORD102434,2023-10-28 15:23:00,Thane,Kurla,4.83,18,652.51,Yes,AG173,Medium,Clear,14.23
ORD102435,2023-10-20 10:31:00,Bandra,Kurla,2.25,15,380.49,No,AG19,Low,Clear,7.27
ORD102436,2023-10-29 18:55:00,Powai,Powai,2.23,20,991.54,No,AG117,,Rainy,13.83
ORD102437,2023-10-09 15:11:00,Goregaon,Bandra,2.03,18,500.6,Yes,AG127,Medium,Clear,7.29
ORD102438,2023-10-25 16:17:00,Goregaon,Borivali,2.94,18,670.72,Yes,AG228,High,Clear,10.92
ORD102439,2023-10-13 07:48:00,Kurla,Bandra,1.19,18,214.05,No,AG137,Low,Clear,3.18
ORD102440,2023-10-19 04:03:00,Bandra,Goregaon,2.99,18,759.72,Yes,AG218,Medium,Clear,8.52
ORD102441,2023-10-17 13:30:00,Goregaon,Powai,2.94,15,342.29,No,AG261,Medium,Clear,9.86
ORD102442,2023-10-31 17:02:00,Powai,Colaba,3.93,20,503.75,No,AG126,Medium,Clear,11.17
ORD102443,2023-10-17 11:25:00,Borivali,Andheri,4.25,20,894.82,No,AG109,High,Foggy,17.52
ORD102444,2023-10-28 21:49:00,Andheri,Andheri,2.48,10,973.5,No,AG14,High,Clear,10.12
ORD102445,2023-10-06 14:07:00,Colaba,Andheri,1.86,18,482.11,Yes,AG203,Low,Clear,7.27
ORD102446,2023-10-23 16:29:00,Powai,,1.67,18,851.32,No,AG248,High,Clear,8.91
ORD102447,2023-10-11 22:00:00,Borivali,Kurla,1.38,10,148.01,No,AG226,Medium,Clear,6.44
ORD102448,2023-10-01 21:13:00,Bandra,Kurla,0.76,20,862.82,No,AG109,High,Clear,7.54
ORD102449,2023-10-13 18:06:00,Colaba,Kurla,2.04,12,666.56,No,AG12,Medium,Clear,6.83
ORD102450,2023-10-11 11:39:00,Kurla,Bandra,1.72,12,539.84,No,AG208,High,Clear,10.61
ORD102451,2023-10-28 08:11:00,Goregaon,Thane,4.85,20,900.97,Yes,AG242,High,Clear,15.25
ORD102452,2023-10-18 08:15:00,Colaba,Borivali,3.01,18,860.8,No,AG62,Low,Rainy,9.72
ORD102453,2023-10-09 15:39:00,Kurla,Andheri,2.06,12,,Yes,AG281,Medium,Clear,8.49
ORD102454,2023-10-11 11:11:00,Colaba,Bandra,3.11,15,812.34,Yes,AG70,Low,Foggy,10.84
ORD102455,2023-10-16 13:13:00,Goregaon,Bandra,1.13,15,189.54,Yes,AG94,,Clear,3.85
ORD102456,2023-10-14 22:48:00,Bandra,Andheri,2.5,10,,No,AG94,High,Rainy,12.87
ORD102457,2023-10-12 11:54:00,Kurla,Colaba,3.32,20,707.91,No,AG216,Medium,Rainy,13.15
ORD102458,2023-10-13 08:28:00,Powai,Colaba,,20,179.08,No,AG211,Medium,Rainy,10.7
ORD102459,2023-10-06 18:08:00,Borivali,Colaba,2.31,12,714.77,No,AG244,Medium,Clear,8.75
ORD102460,2023-10-19 21:14:00,Powai,Bandra,4.97,18,622.47,No,AG295,Low,Clear,10.96
ORD102461,2023-10-27 03:46:00,Kurla,Thane,4.46,20,635.1,No,AG144,Low,Clear,10.68
ORD102462,2023-10-09 07:35:00,Borivali,Andheri,3.31,12,361.78,No,AG42,Medium,Clear,9.97
ORD102463,2023-10-14 12:12:00,Thane,Andheri,3.06,12,339.85,No,AG9,Low,Clear,8.18
ORD102464,2023-10-05 23:09:00,Kurla,Thane,3.29,20,786.28,No,AG263,Low,Clear,9.46
ORD102465,2023-10-16 00:11:00,Kurla,Goregaon,1.41,12,331.13,No,AG232,Medium,Clear,6.38
ORD102466,2023-10-14 15:08:00,Bandra,Bandra,2.28,10,501.64,No,AG261,Low,Clear,6.08
ORD102467,2023-10-29 20:33:00,Borivali,Thane,0.68,10,725.31,Yes,AG260,Low,Clear,3.47
ORD102468,2023-10-18 23:20:00,Colaba,Andheri,2.64,20,171.65,No,AG221,Low,Clear,5.72
ORD102469,2023-10-26 15:19:00,Andheri,Borivali,2.94,18,635.09,Yes,AG169,High,Clear,12.42
ORD102470,2023-10-09 17:54:00,Goregaon,Goregaon,1.52,10,630.44,Yes,AG112,Low,Clear,3.12
ORD102471,2023-10-19 01:25:00,Powai,Bandra,4.84,10,715.81,No,AG258,High,Rainy,17.92
ORD102472,2023-10-04 22:10:00,Goregaon,Borivali,4.59,20,432.94,No,AG169,Low,Clear,9.7
ORD102473,2023-10-02 06:52:00,Borivali,Powai,3.75,15,504.08,No,AG24,High,Foggy,18.77
ORD102474,2023-10-09 15:53:00,Borivali,Andheri,2.9,12,396.97,No,AG199,Medium,Clear,8.66
ORD102475,2023-10-21 03:28:00,Borivali,Thane,4.41,10,,No,AG242,High,Rainy,17.04
ORD102476,2023-10-24 10:16:00,Andheri,Andheri,1.09,15,217.55,No,AG106,High,Clear,8.94
ORD102477,2023-10-12 11:35:00,Kurla,Thane,4.06,18,966.66,No,AG294,Medium,Foggy,13.47
ORD102478,2023-10-18 08:22:00,Bandra,Colaba,,15,671.35,No,AG213,High,Clear,6.25
ORD102479,2023-10-01 13:07:00,Goregaon,Kurla,4.07,20,898.22,No,AG105,Medium,Rainy,13.89
ORD102480,2023-10-12 21:38:00,Powai,Colaba,1.74,18,483.61,No,AG156,Medium,Clear,6.21
ORD102481,2023-10-07 18:36:00,Colaba,Goregaon,4.45,18,399.05,No,AG87,Medium,Clear,12.94
ORD102482,2023-10-21 20:34:00,Goregaon,Bandra,4.75,15,910.65,Yes,AG264,High,Clear,16.7
ORD102483,2023-10-06 09:22:00,Andheri,Goregaon,1.17,20,188.99,No,AG258,High,Clear,8.24
ORD102484,2023-10-11 21:32:00,Goregaon,Colaba,2.58,10,205.4,Yes,AG247,Low,Clear,5.95
ORD102485,2023-10-16 23:28:00,Thane,Colaba,4.91,15,369.41,No,AG205,Medium,Foggy,16.04
ORD102486,2023-10-29 02:24:00,Kurla,Bandra,2.68,10,963.8,No,AG13,High,Clear,11.25
ORD102487,2023-10-20 09:29:00,Bandra,Kurla,4.39,15,669.76,No,AG162,Medium,Clear,9.22
ORD102488,2023-10-21 04:55:00,Borivali,Kurla,3.15,10,598.77,Yes,AG166,High,Clear,11.85
ORD102489,2023-10-06 20:51:00,Kurla,Thane,2.19,15,734.82,Yes,AG12,Low,Clear,5.3
ORD102490,2023-10-30 10:26:00,Powai,Bandra,1.79,18,475.73,No,AG155,Medium,Clear,5.79
ORD102491,2023-10-21 19:36:00,Kurla,Kurla,1.41,12,782.27,Yes,AG293,Medium,Rainy,8.18
ORD102492,2023-10-13 02:05:00,Powai,Kurla,3.93,18,453.91,No,AG71,Low,Clear,8.56
ORD102493,2023-10-06 10:14:00,Thane,Bandra,2.24,10,843.73,No,AG72,Medium,Clear,7.47
ORD102494,2023-10-11 10:41:00,Thane,Powai,2.8,20,340.57,No,AG61,Medium,Clear,9.46
ORD102495,2023-10-10 22:17:00,Kurla,Goregaon,2.72,18,349.79,No,AG234,Low,Clear,6.87
ORD102496,2023-10-20 20:25:00,Colaba,Colaba,3.1,12,570.14,No,AG31,Low,Clear,8.08
ORD102497,2023-10-09 14:49:00,Andheri,Thane,,10,487.69,No,AG135,Low,Clear,10.37
ORD102498,2023-10-28 11:47:00,Thane,Andheri,4.91,18,683.3,Yes,AG288,Medium,Clear,12.93
ORD102499,2023-10-19 16:28:00,Kurla,Colaba,2.33,15,427.86,No,AG217,Medium,Foggy,13.89
ORD102500,2023-10-14 05:11:00,Powai,Colaba,4.22,20,307.5,No,AG40,Low,Clear,8.72
ORD102501,2023-10-28 00:08:00,Powai,Thane,3.94,10,522.83,Yes,AG280,Medium,Rainy,12.97
ORD102502,2023-10-24 07:42:00,Kurla,Goregaon,,18,604.86,Yes,AG206,Low,Clear,7.01
ORD102503,2023-10-09 23:44:00,Bandra,Goregaon,4.8,10,228.34,Yes,AG227,High,Clear,15.54
ORD102504,2023-10-24 02:13:00,Colaba,Powai,1.4,15,601.05,No,AG16,Low,Clear,3.94
ORD102505,2023-10-06 12:06:00,Bandra,Borivali,0.99,12,387.33,No,AG209,High,Clear,7.03
ORD102506,2023-10-04 02:59:00,Borivali,Kurla,4.34,18,453.21,No,AG201,Medium,Clear,13.64
ORD102507,2023-10-29 15:35:00,Bandra,Powai,2.48,10,351.39,No,AG106,High,Clear,10.61
ORD102508,2023-10-02 00:49:00,Kurla,Goregaon,4.31,10,938.27,No,AG96,Low,Foggy,12.66
ORD102509,2023-10-13 16:48:00,Andheri,Thane,4.52,10,715.0,No,AG32,Low,Clear,10.3
ORD102510,2023-10-03 03:16:00,Powai,Bandra,0.78,12,336.21,No,AG36,High,Rainy,11.66
ORD102511,2023-10-20 04:05:00,,Colaba,4.48,10,680.53,No,AG206,Low,Clear,11.57
ORD102512,2023-10-21 12:19:00,Powai,Andheri,2.52,20,863.72,No,AG84,Medium,Clear,5.64
ORD102513,2023-10-08 07:47:00,Kurla,Bandra,2.8,20,461.47,No,AG296,Medium,Clear,9.37
ORD102514,2023-10-10 14:40:00,Colaba,Thane,3.32,10,846.96,No,AG8,Medium,Clear,11.4
ORD102515,2023-10-05 04:33:00,Andheri,Powai,4.67,20,238.97,Yes,AG243,High,Clear,14.74
ORD102516,2023-10-27 05:01:00,Colaba,Kurla,0.59,18,840.5,No,AG99,High,Clear,6.95
ORD102517,2023-10-02 21:22:00,Kurla,Powai,2.65,20,586.26,Yes,AG298,Medium,Clear,7.35
ORD102518,2023-10-28 10:55:00,Kurla,Andheri,3.59,10,300.68,Yes,AG298,Medium,Clear,9.62
ORD102519,2023-10-16 14:55:00,Andheri,Goregaon,3.75,15,466.43,No,AG91,High,Clear,12.43
ORD102520,2023-10-18 08:35:00,Thane,Colaba,3.62,18,989.19,No,AG261,High,Clear,14.17
ORD102521,2023-10-15 04:44:00,Kurla,Andheri,1.1,12,805.2,No,AG42,Low,Rainy,6.09
ORD102522,2023-10-18 05:37:00,Thane,Colaba,1.85,10,617.58,No,AG291,Medium,Clear,3.7
ORD102523,2023-10-20 14:40:00,Bandra,Powai,2.11,12,203.65,No,AG275,Low,Foggy,8.62
ORD102524,2023-10-24 20:56:00,Colaba,Bandra,,15,476.03,No,AG82,High,Clear,13.55
ORD102525,2023-10-19 13:33:00,Borivali,Bandra,1.75,12,336.75,No,AG252,Low,Clear,5.36
ORD102526,2023-10-21 20:34:00,Colaba,Kurla,1.45,10,163.9,No,AG62,Medium,Clear,5.83
ORD102527,2023-10-10 11:30:00,Borivali,Andheri,4.81,10,587.98,Yes,AG288,Medium,Clear,12.53
ORD102528,2023-10-18 07:51:00,Borivali,Powai,0.54,15,900.27,No,AG79,High,Rainy,10.72
ORD102529,2023-10-03 14:19:00,Bandra,Andheri,4.99,10,708.04,No,AG215,High,Clear,17.04
ORD102530,2023-10-12 13:16:00,Powai,Thane,3.55,15,324.71,Yes,AG166,Low,Clear,8.37
ORD102531,2023-10-05 09:00:00,Kurla,Bandra,4.23,15,616.23,No,AG105,,Clear,10.81
ORD102532,2023-10-01 16:52:00,Kurla,Bandra,1.83,10,948.91,Yes,AG120,High,Clear,8.15
ORD102533,2023-10-25 04:22:00,Bandra,Goregaon,0.56,20,750.62,Yes,AG238,Medium,Foggy,9.57
ORD102534,2023-10-10 15:34:00,Powai,Borivali,3.82,15,720.53,No,AG47,Medium,Rainy,17.03
ORD102535,2023-10-01 22:59:00,Andheri,Colaba,4.25,10,971.34,No,AG235,Medium,Clear,11.62
ORD102536,2023-10-16 15:19:00,Borivali,Powai,3.83,20,818.99,No,AG4,Medium,Clear,10.98
ORD102537,2023-10-01 13:51:00,Thane,Bandra,1.14,15,222.96,No,AG274,Medium,Rainy,9.78
ORD102538,2023-10-10 19:14:00,Goregaon,Bandra,3.89,20,412.87,No,AG217,Low,Clear,7.07
ORD102539,2023-10-26 00:35:00,Colaba,Colaba,3.96,18,968.63,No,AG158,Medium,Rainy,14.87
ORD102540,2023-10-12 06:26:00,Kurla,Andheri,3.46,18,540.73,No,AG135,High,Clear,13.3
ORD102541,2023-10-29 17:27:00,Andheri,Thane,3.95,20,200.47,Yes,AG88,Low,Clear,8.13
ORD102542,2023-10-13 07:10:00,Colaba,Andheri,4.31,15,512.74,No,AG208,Medium,Rainy,14.1
ORD102543,2023-10-23 23:41:00,Thane,Bandra,3.26,10,727.29,No,AG150,Low,Clear,6.2
ORD102544,2023-10-13 12:14:00,Andheri,Kurla,0.9,12,997.79,No,AG81,Low,Clear,3.93
ORD102545,2023-10-09 02:27:00,Bandra,Thane,2.69,10,391.51,No,AG16,High,Clear,10.34
ORD102546,2023-10-21 07:33:00,Colaba,Thane,0.85,12,562.68,No,AG106,Medium,Clear,5.11
ORD102547,2023-10-25 19:51:00,Colaba,Powai,2.33,12,891.71,Yes,AG275,Low,Clear,4.03
ORD102548,2023-10-23 21:17:00,Borivali,Powai,2.33,15,419.74,No,AG121,Medium,Clear,9.05
ORD102549,2023-10-10 20:47:00,Andheri,Bandra,0.8,20,198.34,No,AG45,Medium,Clear,4.4
ORD102550,2023-10-18 08:26:00,Borivali,Colaba,2.07,10,954.04,No,AG122,Low,Clear,6.21
ORD102551,2023-10-07 02:11:00,Thane,Borivali,1.0,20,539.6,No,AG168,Medium,Clear,4.79
ORD102552,2023-10-05 09:07:00,Kurla,Goregaon,4.14,18,552.51,Yes,AG155,Medium,Foggy,14.67
ORD102553,2023-10-21 14:39:00,Borivali,Colaba,4.76,15,659.08,No,AG10,Medium,Rainy,14.18
ORD102554,2023-10-15 08:44:00,Thane,Borivali,0.83,15,103.18,No,AG58,Low,Clear,3.71
ORD102555,2023-10-20 15:12:00,Andheri,Colaba,4.8,18,938.02,Yes,AG145,Medium,Clear,12.24
ORD102556,2023-10-11 00:09:00,Thane,,2.85,10,425.31,No,AG184,Low,Clear,7.0
ORD102557,2023-10-02 17:01:00,Powai,Powai,1.85,18,457.24,No,AG290,Low,Rainy,6.99
ORD102558,2023-10-06 03:18:00,Thane,Andheri,0.85,10,256.7,No,AG215,High,Clear,7.68
ORD102559,2023-10-09 04:45:00,Borivali,Andheri,2.75,12,440.34,Yes,AG231,Low,Rainy,9.71
ORD102560,2023-10-15 23:00:00,Kurla,Thane,4.08,15,823.55,No,AG14,Low,Clear,7.4
ORD102561,2023-10-08 02:09:00,Andheri,Andheri,3.68,10,819.99,Yes,AG195,High,Clear,12.68
ORD102562,2023-10-01 15:13:00,Colaba,Kurla,0.73,20,942.22,No,AG92,Medium,Clear,6.04
ORD102563,2023-10-11 13:19:00,Borivali,Colaba,0.83,20,462.91,Yes,AG33,Low,Clear,1.84
ORD102564,2023-10-26 15:23:00,Thane,Borivali,2.31,15,,Yes,AG175,High,Clear,11.52
ORD102565,2023-10-15 22:50:00,Andheri,Colaba,1.83,18,556.51,No,AG276,Low,Clear,4.99
ORD102566,2023-10-02 10:05:00,Bandra,Bandra,1.55,18,823.62,Yes,AG225,Medium,Clear,6.61
ORD102567,2023-10-27 04:03:00,Borivali,Powai,1.76,10,741.29,No,AG98,Low,Clear,5.15
ORD102568,2023-10-09 12:04:00,Andheri,Goregaon,4.12,18,431.11,No,AG2,Medium,Clear,11.26
ORD102569,2023-10-18 15:11:00,Kurla,Kurla,4.68,15,403.01,No,AG189,Medium,Clear,11.79
ORD102570,2023-10-07 08:52:00,Goregaon,Bandra,2.32,10,327.2,No,AG133,Low,Rainy,7.9
ORD102571,2023-10-13 00:07:00,Powai,Thane,4.58,12,618.86,No,AG272,Medium,Clear,11.83
ORD102572,2023-10-25 22:15:00,Bandra,Kurla,1.95,18,967.46,No,AG84,Medium,Rainy,11.15
ORD102573,2023-10-13 14:15:00,Bandra,Bandra,2.64,18,280.06,No,AG140,Medium,Clear,6.92
ORD102574,2023-10-24 01:12:00,Powai,Bandra,1.52,10,185.73,Yes,AG119,High,Clear,8.73
ORD102575,2023-10-15 23:49:00,Powai,Powai,3.38,20,207.46,No,AG288,Medium,Clear,8.25
ORD102576,2023-10-04 16:42:00,Colaba,Colaba,4.91,18,804.79,No,AG263,Medium,Foggy,16.24
ORD102577,2023-10-07 15:24:00,Kurla,Thane,3.22,15,415.09,No,AG143,Medium,Clear,9.32
ORD102578,2023-10-22 09:59:00,Thane,Powai,2.11,18,301.93,No,AG126,Medium,Clear,8.61
ORD102579,2023-10-11 05:40:00,Borivali,Kurla,3.42,12,417.56,Yes,AG28,Medium,Foggy,15.34
ORD102580,2023-10-24 01:47:00,Colaba,Powai,1.05,18,680.8,No,AG76,Medium,Clear,3.3
ORD102581,2023-10-30 17:33:00,Goregaon,Colaba,4.5,20,592.11,No,AG39,Medium,Clear,10.49
ORD102582,2023-10-04 08:30:00,Colaba,Kurla,2.76,18,769.23,No,AG239,High,Clear,11.35
ORD102583,2023-10-21 09:12:00,Andheri,Colaba,2.52,10,405.17,No,AG276,Medium,Rainy,11.8
ORD102584,2023-10-12 01:55:00,Bandra,Andheri,3.14,18,506.83,No,AG58,Low,Clear,5.68
ORD102585,2023-10-22 06:07:00,Borivali,Thane,3.31,20,191.77,Yes,AG213,Medium,Rainy,12.25
ORD102586,2023-10-08 20:27:00,Borivali,Andheri,0.82,10,,No,AG242,High,Clear,8.68
ORD102587,2023-10-11 00:10:00,Andheri,Borivali,3.57,15,516.03,No,AG258,High,Rainy,17.3
ORD102588,2023-10-26 08:37:00,Powai,Goregaon,1.59,10,371.44,No,AG3,High,Clear,8.88
ORD102589,2023-10-04 12:50:00,Bandra,Bandra,3.71,12,651.52,No,AG198,High,Clear,11.42
ORD102590,2023-10-08 00:02:00,Kurla,Thane,4.2,10,138.7,No,AG193,Medium,Clear,12.45
ORD102591,2023-10-19 22:30:00,Bandra,Bandra,4.12,15,209.59,No,AG139,Medium,Rainy,13.32
ORD102592,2023-10-23 19:09:00,Borivali,Kurla,2.99,18,878.67,No,AG114,Medium,Clear,9.52
ORD102593,2023-10-12 02:15:00,,Bandra,2.84,10,609.68,No,AG59,Low,Clear,5.78
ORD102594,2023-10-06 15:05:00,Kurla,Borivali,1.14,10,740.85,Yes,AG176,Medium,Clear,5.38
ORD102595,2023-10-22 19:21:00,Kurla,Kurla,3.99,10,857.77,Yes,AG271,High,Clear,14.29
ORD102596,2023-10-30 20:03:00,Andheri,Andheri,1.72,10,517.45,No,AG297,Medium,Foggy,11.72
ORD102597,2023-10-02 11:41:00,Powai,Colaba,2.74,15,784.95,No,AG27,High,Clear,10.07
ORD102598,2023-10-05 22:34:00,Thane,Goregaon,1.78,20,572.13,No,AG53,High,Clear,8.68
ORD102599,2023-10-26 03:08:00,Bandra,Powai,1.1,20,300.47,Yes,AG195,Low,Clear,4.81
ORD102600,2023-10-16 07:20:00,Kurla,Colaba,3.33,10,403.89,No,AG130,High,Rainy,15.89
ORD102601,2023-10-18 20:48:00,Bandra,Thane,0.74,15,541.32,Yes,AG298,Low,Rainy,4.62
ORD102602,2023-10-12 14:46:00,Goregaon,Goregaon,3.87,15,385.2,No,AG73,Medium,Foggy,15.46
ORD102603,2023-10-07 00:44:00,Thane,Borivali,1.93,10,401.97,Yes,AG262,Low,Clear,3.86
ORD102604,2023-10-13 11:46:00,Thane,Kurla,0.5,12,403.65,No,AG48,Medium,Rainy,7.2
ORD102605,2023-10-05 08:57:00,Goregaon,Borivali,2.8,10,210.56,Yes,AG169,High,Clear,10.92
ORD102606,2023-10-02 15:45:00,Andheri,Bandra,0.71,12,176.18,Yes,AG1,Low,Clear,3.66
ORD102607,2023-10-15 17:18:00,Borivali,Colaba,1.74,10,141.85,No,AG103,Medium,Rainy,8.62
ORD102608,2023-10-18 22:31:00,Colaba,Kurla,3.68,12,199.86,Yes,AG230,Low,Clear,5.71
ORD102609,2023-10-07 18:11:00,Goregaon,Powai,0.78,12,409.34,No,AG24,Low,Rainy,5.11
ORD102610,2023-10-18 11:20:00,Kurla,Thane,4.28,10,634.48,No,AG59,Medium,Clear,10.89
ORD102611,2023-10-24 14:17:00,,Andheri,0.52,12,269.33,Yes,AG244,,Clear,3.8
ORD102612,2023-10-28 19:58:00,Powai,Kurla,1.61,18,899.21,No,AG28,Low,Clear,4.78
ORD102613,2023-10-28 17:10:00,Thane,Thane,3.83,20,827.54,No,AG80,Medium,Clear,9.48
ORD102614,2023-10-03 16:09:00,Andheri,Kurla,1.92,15,568.47,No,AG212,Medium,Clear,6.06
ORD102615,2023-10-15 09:52:00,Kurla,Kurla,0.96,12,751.79,No,AG153,Low,Clear,2.91
ORD102616,2023-10-09 17:23:00,Powai,Goregaon,2.12,12,429.7,Yes,AG22,Medium,Rainy,9.58
ORD102617,2023-10-15 00:49:00,Thane,Thane,1.72,15,133.1,Yes,AG229,High,Foggy,13.51
ORD102618,2023-10-21 16:24:00,Thane,Kurla,4.29,12,913.9,Yes,AG25,Medium,Clear,12.12
ORD102619,2023-10-24 05:56:00,Andheri,Andheri,1.91,15,215.01,No,AG105,Medium,Clear,6.83
ORD102620,2023-10-01 19:54:00,Kurla,Thane,4.05,10,953.14,No,AG16,Medium,Clear,12.2
ORD102621,2023-10-12 19:15:00,Goregaon,Colaba,4.51,18,614.69,Yes,AG263,Medium,Clear,11.07
ORD102622,2023-10-11 23:04:00,Andheri,Thane,2.45,18,375.01,No,AG277,Medium,Clear,7.32
ORD102623,2023-10-22 17:52:00,Kurla,Powai,4.59,20,545.97,Yes,AG17,High,Clear,16.67
ORD102624,2023-10-13 06:33:00,Powai,Bandra,2.2,12,551.47,No,AG266,Low,Clear,4.67
ORD102625,2023-10-22 15:49:00,Thane,Colaba,4.84,20,120.96,Yes,AG34,High,Rainy,21.13
ORD102626,2023-10-18 04:39:00,Thane,Andheri,0.9,10,419.91,Yes,AG233,High,Clear,8.77
ORD102627,2023-10-10 10:26:00,Colaba,,3.59,18,765.88,No,AG82,High,Clear,12.36
ORD102628,2023-10-21 10:07:00,Borivali,Borivali,2.72,10,559.06,Yes,AG206,Medium,Clear,9.03
ORD102629,2023-10-04 16:42:00,Bandra,Bandra,,10,319.81,No,AG77,High,Clear,10.78
ORD102630,2023-10-03 01:53:00,,Kurla,3.35,12,401.6,No,AG271,Low,Clear,6.25
